age,gender,city_tier,marital_status,dependents,education,occupation,years_experience,employer_type,job_switches,monthly_salary,monthly_expenses,disposable_income,income_volatility,savings_balance,existing_investments,bank_relationship_years,credit_score,credit_history_length_years,num_credit_cards,total_credit_limit,credit_card_outstanding,credit_utilization_ratio,existing_loans_count,existing_emi,past_defaults,late_payments_last_12m,loan_purpose,requested_loan_amount,loan_tenure_months,interest_rate_pct,emi,collateral_available,co_applicant,emi_to_income_ratio,loan_to_income_ratio,total_debt_to_income_ratio,expense_to_income_ratio,disposable_income_after_loan,savings_to_loan_ratio,debt_burden_score,delinquency_score,income_stability_score,employment_tenure_ratio,credit_maturity_score,loan_amount_to_salary_multiple,has_collateral_flag,has_co_applicant_flag,default
40,Female,Tier-3,Married,1,Bachelor's,Salaried - Private,18,MNC,4,47700.0,21200.0,26500.0,0.02,778800.0,95800.0,18,654,16,6,424000.0,125700.0,0.296,1,2400.0,1,0,Personal,180000.0,12,13.68,16135.0,1,0,0.389,0.314,0.468,0.444,7965.0,4.327,0.323,2,0.948,4.5,0.732,3.8,1,0,0
39,Other,Tier-1,Single,0,Bachelor's,Self-Employed - Business,21,Self-Employed,7,69100.0,28400.0,40700.0,0.526,1289100.0,507900.0,16,623,15,5,245000.0,124100.0,0.507,0,0.0,0,1,Education,327000.0,84,11.91,5757.0,0,0,0.083,0.394,0.137,0.411,34943.0,3.942,0.194,1,0.654,3.0,0.716,4.7,0,0,0
28,Male,Tier-1,Married,1,High School,Salaried - PSU,7,Startup,2,32700.0,10800.0,21900.0,0.15,132400.0,20400.0,5,581,4,0,0.0,0.0,0.0,1,1500.0,0,3,Home,1472000.0,240,10.32,14519.0,1,0,0.49,3.751,0.49,0.33,5881.0,0.09,0.285,3,0.635,3.5,0.416,45.0,1,0,0
45,Female,Tier-1,Married,1,Bachelor's,Salaried - PSU,21,Large Domestic Co.,8,38900.0,11800.0,27100.0,0.082,647700.0,176800.0,23,725,23,1,61000.0,20900.0,0.343,2,4600.0,0,0,Home,1576000.0,180,8.61,15621.0,1,0,0.52,3.376,0.536,0.303,6879.0,0.411,0.443,0,0.951,2.62,0.821,40.5,1,0,0
47,Male,Tier-3,Married,0,Bachelor's,Gig/Freelance,26,Startup,6,21900.0,8800.0,13100.0,0.684,435400.0,89200.0,25,537,24,2,102000.0,52700.0,0.517,4,4200.0,0,2,Personal,125000.0,36,14.24,4287.0,1,0,0.388,0.476,0.46,0.402,4613.0,3.483,0.509,2,0.59,4.33,0.831,5.7,1,0,0
42,Male,Tier-1,Single,2,Master's,Salaried - Private,18,Large Domestic Co.,6,70200.0,36400.0,33800.0,0.12,581400.0,10000.0,18,635,17,1,63000.0,24900.0,0.395,3,15300.0,0,1,Personal,227000.0,36,13.67,7722.0,1,0,0.328,0.269,0.339,0.519,10778.0,2.561,0.402,1,0.888,3.0,0.747,3.2,1,0,0
31,Male,Tier-2,Single,1,Bachelor's,Self-Employed - Professional,13,Self-Employed,4,73100.0,31300.0,41800.0,0.238,1224500.0,310700.0,7,650,7,1,69000.0,36000.0,0.522,0,0.0,1,1,Home,2560000.0,120,10.11,33987.0,1,0,0.465,2.918,0.48,0.428,7813.0,0.478,0.389,3,0.672,3.25,0.537,35.0,1,0,0
53,Male,Tier-1,Single,0,Bachelor's,Gig/Freelance,34,SME,7,50900.0,14000.0,36900.0,0.671,774100.0,74200.0,34,706,33,5,295000.0,145900.0,0.495,1,4600.0,1,1,Business Expansion,517000.0,84,12.66,9310.0,0,1,0.273,0.846,0.359,0.275,22990.0,1.497,0.325,3,0.597,4.86,0.911,10.2,0,1,0
40,Female,Tier-1,Married,1,Master's,Self-Employed - Business,17,Self-Employed,5,92800.0,29000.0,63800.0,0.495,884600.0,266200.0,21,541,21,1,50000.0,32800.0,0.656,0,0.0,1,1,Home,4137000.0,180,10.81,46529.0,1,0,0.501,3.715,0.512,0.312,17271.0,0.214,0.447,3,0.666,3.4,0.798,44.6,1,0,1
38,Male,Tier-3,Single,1,Bachelor's,Self-Employed - Professional,20,Self-Employed,5,35100.0,10300.0,24800.0,0.396,716600.0,387900.0,15,591,13,4,249000.0,123200.0,0.495,2,3800.0,1,1,Home,1122000.0,240,10.18,10962.0,1,1,0.421,2.664,0.526,0.293,10038.0,0.639,0.439,3,0.725,4.0,0.682,32.0,1,1,0
32,Male,Tier-1,Married,3,Master's,Salaried - Private,11,Large Domestic Co.,3,48500.0,23600.0,24900.0,0.123,421400.0,197900.0,12,670,11,5,200000.0,67800.0,0.339,0,0.0,1,0,Home,1614000.0,120,8.38,19908.0,1,0,0.41,2.773,0.452,0.487,4992.0,0.261,0.307,2,0.754,3.67,0.642,33.3,1,0,0
26,Male,Tier-1,Divorced,0,Diploma,Self-Employed - Professional,3,Self-Employed,0,44200.0,13300.0,30900.0,0.254,98400.0,56600.0,4,554,3,5,147000.0,52700.0,0.359,0,0.0,0,2,Home,1681000.0,120,10.75,22919.0,1,0,0.519,3.169,0.554,0.301,7981.0,0.059,0.367,2,0.515,3.0,0.358,38.0,1,0,0
39,Female,Tier-2,Married,0,Bachelor's,Self-Employed - Business,16,Self-Employed,5,38800.0,16000.0,22800.0,0.552,491000.0,262200.0,17,646,16,4,261000.0,119400.0,0.457,0,0.0,1,1,Personal,134000.0,24,14.29,6452.0,1,0,0.166,0.288,0.259,0.412,16348.0,3.664,0.22,3,0.596,3.2,0.732,3.5,1,0,1
34,Male,Tier-2,Married,0,Bachelor's,Self-Employed - Business,11,Self-Employed,1,40200.0,14600.0,25600.0,0.521,480500.0,164200.0,15,574,13,5,201000.0,137400.0,0.684,2,7400.0,0,1,Home,2327000.0,180,10.04,25063.0,1,0,0.808,4.824,0.91,0.363,-6863.0,0.206,0.689,1,0.537,11.0,0.682,57.9,1,0,1
52,Female,Tier-2,Married,2,Master's,Salaried - Private,34,SME,7,70600.0,15100.0,55500.0,0.105,2002800.0,1145300.0,28,659,28,3,166000.0,60200.0,0.363,2,9600.0,0,2,Personal,263000.0,36,13.92,8979.0,1,0,0.263,0.31,0.289,0.214,36921.0,7.615,0.32,2,0.937,4.86,0.87,3.7,1,0,0
52,Male,Tier-2,Single,0,Bachelor's,Salaried - Private,32,MNC,9,51700.0,17900.0,33800.0,0.178,1293900.0,446500.0,32,603,31,5,207000.0,78000.0,0.377,3,8300.0,1,1,Home,1318000.0,300,10.16,12126.0,1,1,0.395,2.124,0.44,0.346,13374.0,0.982,0.431,3,0.893,3.56,0.895,25.5,1,1,0
47,Male,Tier-1,Divorced,1,PhD/Professional,Salaried - Government,26,Government,11,75400.0,26100.0,49300.0,0.139,1216100.0,600.0,25,631,25,2,51000.0,17000.0,0.333,2,7600.0,1,0,Personal,312000.0,24,13.85,14958.0,1,0,0.299,0.345,0.306,0.346,26742.0,3.898,0.329,2,0.917,2.36,0.842,4.1,1,0,0
31,Male,Tier-2,Single,0,Diploma,Salaried - Private,8,Large Domestic Co.,1,24400.0,7500.0,16900.0,0.166,172100.0,74300.0,9,686,7,2,140000.0,51300.0,0.366,2,4400.0,1,1,Business Expansion,183000.0,36,13.51,6211.0,1,1,0.435,0.625,0.498,0.307,6289.0,0.94,0.407,3,0.668,8.0,0.537,7.5,1,1,0
43,Male,Tier-2,Married,1,Bachelor's,Salaried - Private,22,MNC,3,24700.0,10100.0,14600.0,0.118,246200.0,140800.0,22,633,22,4,285000.0,79000.0,0.277,1,1100.0,0,0,Home,1053000.0,120,9.49,13620.0,1,1,0.596,3.553,0.692,0.409,-120.0,0.234,0.421,0,0.929,7.33,0.81,42.6,1,1,0
65,Male,Tier-3,Single,0,Bachelor's,Salaried - Private,40,Large Domestic Co.,9,32600.0,11700.0,20900.0,0.216,1034200.0,26800.0,44,740,43,6,578000.0,209800.0,0.363,2,6100.0,1,1,Business Expansion,490000.0,24,12.55,23192.0,0,0,0.899,1.253,1.092,0.359,-8392.0,2.111,0.638,3,0.87,4.44,0.978,15.0,0,0,0
26,Male,Tier-1,Married,1,Master's,Salaried - PSU,4,SME,2,53500.0,16400.0,37100.0,0.077,102300.0,39400.0,3,663,3,5,381000.0,63900.0,0.168,0,0.0,2,1,Education,489000.0,120,11.74,6942.0,0,0,0.13,0.762,0.166,0.307,30158.0,0.209,0.115,5,0.626,2.0,0.358,9.1,0,0,0
30,Male,Tier-2,Married,1,High School,Self-Employed - Business,10,Self-Employed,3,25000.0,8800.0,16200.0,0.51,117600.0,19700.0,5,530,4,1,48000.0,26000.0,0.542,0,0.0,2,2,Personal,107000.0,60,14.17,2499.0,0,0,0.1,0.357,0.131,0.352,13701.0,1.099,0.213,6,0.456,3.33,0.416,4.3,0,0,0
42,Male,Tier-2,Married,1,Master's,Salaried - Private,23,Startup,8,77300.0,28800.0,48500.0,0.178,1611300.0,182000.0,23,497,23,3,82000.0,47300.0,0.577,5,25700.0,0,2,Personal,316000.0,60,14.7,7468.0,1,0,0.429,0.341,0.447,0.373,15332.0,5.099,0.588,2,0.893,2.88,0.821,4.1,1,0,0
35,Male,Tier-1,Married,1,Bachelor's,Self-Employed - Professional,10,Self-Employed,1,60000.0,21700.0,38300.0,0.375,457200.0,240700.0,16,604,15,3,87000.0,47500.0,0.546,1,3700.0,1,2,Education,596000.0,120,12.02,8558.0,1,0,0.204,0.828,0.228,0.362,26042.0,0.767,0.306,4,0.62,10.0,0.716,9.9,1,0,0
34,Female,Tier-1,Widowed,1,Master's,Salaried - Private,13,MNC,3,59300.0,32500.0,26800.0,0.123,479700.0,198800.0,13,754,11,3,162000.0,52800.0,0.326,2,5300.0,0,2,Home,2473000.0,300,7.88,18891.0,1,0,0.408,3.475,0.435,0.548,2609.0,0.194,0.382,2,0.786,4.33,0.642,41.7,1,0,0
38,Male,Tier-2,Married,1,Bachelor's,Self-Employed - Professional,20,Self-Employed,4,65000.0,29800.0,35200.0,0.363,713000.0,229800.0,19,673,17,2,64000.0,35600.0,0.556,0,0.0,2,0,Home,3177000.0,240,9.19,28974.0,1,1,0.446,4.073,0.462,0.458,6226.0,0.224,0.39,4,0.775,5.0,0.747,48.9,1,1,0
46,Male,Tier-3,Married,0,Bachelor's,Salaried - Government,24,Government,5,35300.0,8800.0,26500.0,0.045,1403400.0,218600.0,24,790,23,4,144000.0,35000.0,0.243,0,0.0,1,1,Home,1628000.0,300,8.56,13175.0,1,0,0.373,3.843,0.403,0.249,13325.0,0.862,0.259,3,0.973,4.8,0.821,46.1,1,0,0
44,Female,Tier-3,Married,0,Master's,Salaried - Government,24,Government,7,48600.0,20600.0,28000.0,0.02,1176600.0,145800.0,21,658,20,4,128000.0,52200.0,0.408,2,6400.0,0,0,Personal,209000.0,12,14.02,18767.0,1,0,0.518,0.358,0.55,0.424,2833.0,5.63,0.461,0,0.988,3.43,0.786,4.3,1,0,0
28,Female,Tier-1,Married,0,Master's,Gig/Freelance,8,Startup,2,58400.0,22200.0,36200.0,0.636,228600.0,100300.0,6,593,6,1,22000.0,11500.0,0.523,3,9800.0,1,0,Vehicle,587000.0,60,10.23,12539.0,1,1,0.383,0.838,0.388,0.38,13861.0,0.389,0.468,2,0.363,4.0,0.503,10.1,1,1,0
33,Male,Tier-3,Widowed,0,Master's,Salaried - Government,9,Government,0,41600.0,10800.0,30800.0,0.02,324400.0,3000.0,12,612,11,4,276000.0,78700.0,0.285,1,3200.0,1,2,Home,2091000.0,300,9.94,18913.0,1,0,0.532,4.189,0.588,0.26,8687.0,0.155,0.392,4,0.79,9.0,0.642,50.3,1,0,0
36,Male,Tier-1,Single,2,Bachelor's,Salaried - Private,16,MNC,4,57400.0,24900.0,32500.0,0.12,709700.0,87200.0,14,804,13,1,77000.0,31600.0,0.41,2,11500.0,0,2,Home,1829000.0,120,7.68,21883.0,1,0,0.582,2.655,0.598,0.434,-883.0,0.388,0.494,2,0.833,4.0,0.682,31.9,1,0,0
34,Female,Tier-2,Single,0,Bachelor's,Self-Employed - Professional,13,Self-Employed,3,49700.0,17800.0,31900.0,0.291,291800.0,170900.0,12,604,10,4,189000.0,77700.0,0.411,0,0.0,0,5,Business Expansion,767000.0,60,14.74,18142.0,0,1,0.365,1.286,0.412,0.358,13758.0,0.38,0.306,5,0.678,4.33,0.619,15.4,0,1,0
31,Female,Tier-2,Single,0,Master's,Salaried - Private,10,MNC,4,29500.0,12900.0,16600.0,0.121,237300.0,69600.0,12,578,11,5,175000.0,71400.0,0.408,3,3100.0,2,0,Personal,167000.0,60,14.31,3913.0,1,0,0.238,0.472,0.31,0.437,9587.0,1.421,0.361,4,0.742,2.5,0.642,5.7,1,0,0
39,Male,Tier-3,Single,1,Bachelor's,Salaried - PSU,18,Large Domestic Co.,5,21400.0,9600.0,11800.0,0.19,278800.0,66700.0,15,680,14,2,136000.0,53600.0,0.394,2,2100.0,0,0,Personal,104000.0,60,13.5,2393.0,1,0,0.21,0.405,0.285,0.449,7307.0,2.681,0.303,0,0.823,3.6,0.7,4.9,1,0,0
35,Female,Tier-2,Married,1,High School,Gig/Freelance,14,SME,4,17800.0,6800.0,11000.0,0.494,97000.0,3500.0,13,606,11,3,164000.0,96100.0,0.586,0,0.0,0,0,Business Expansion,259000.0,84,14.01,4855.0,0,0,0.273,1.213,0.435,0.382,6145.0,0.375,0.312,0,0.576,3.5,0.642,14.6,0,0,0
24,Male,Tier-2,Married,3,Bachelor's,Salaried - Private,5,Startup,1,37100.0,20500.0,16600.0,0.238,166500.0,63000.0,1,602,1,2,111000.0,47400.0,0.427,2,4700.0,0,0,Home,1930000.0,240,9.58,18091.0,1,0,0.614,4.335,0.653,0.553,-6191.0,0.086,0.515,0,0.527,5.0,0.179,52.0,1,0,1
37,Male,Tier-2,Married,1,High School,Gig/Freelance,19,SME,4,19000.0,5800.0,13200.0,0.652,146800.0,11100.0,15,557,13,2,119000.0,69400.0,0.583,3,2500.0,1,2,Vehicle,143000.0,48,11.33,3719.0,1,0,0.327,0.627,0.437,0.305,6981.0,1.027,0.458,4,0.559,4.75,0.682,7.5,1,0,0
43,Male,Tier-2,Single,2,Diploma,Salaried - Private,20,MNC,6,48100.0,20000.0,28100.0,0.123,681600.0,303800.0,18,732,18,3,276000.0,122000.0,0.442,2,3900.0,0,1,Gold/Consumer Durable,152000.0,18,15.43,9513.0,0,0,0.279,0.263,0.355,0.416,14687.0,4.484,0.352,1,0.911,3.33,0.761,3.2,0,0,0
39,Male,Tier-1,Single,0,Diploma,Gig/Freelance,15,Startup,4,20500.0,8000.0,12500.0,0.684,128000.0,25400.0,17,710,16,3,256000.0,126000.0,0.492,1,1600.0,0,3,Personal,104000.0,24,14.01,4994.0,1,1,0.322,0.423,0.506,0.39,5906.0,1.231,0.349,3,0.505,3.75,0.732,5.1,1,1,0
49,Male,Tier-1,Married,1,Master's,Salaried - Private,29,Large Domestic Co.,4,100400.0,55200.0,45200.0,0.146,1784800.0,175000.0,30,783,28,3,176000.0,49600.0,0.282,2,13100.0,1,1,Home,3741000.0,120,8.3,45984.0,1,1,0.588,3.105,0.603,0.55,-13884.0,0.477,0.459,3,0.912,7.25,0.87,37.3,1,1,0
35,Female,Tier-2,Married,0,Master's,Salaried - Private,11,MNC,2,67600.0,28400.0,39200.0,0.141,433700.0,242300.0,11,670,11,3,206000.0,79700.0,0.387,2,12700.0,0,1,Home,2889000.0,120,9.64,37605.0,1,0,0.744,3.561,0.78,0.42,-11105.0,0.15,0.568,1,0.735,5.5,0.642,42.7,1,0,0
25,Male,Tier-2,Single,0,Bachelor's,Self-Employed - Business,1,Self-Employed,0,35300.0,12600.0,22700.0,0.361,7800.0,900.0,3,600,2,5,119000.0,62800.0,0.528,0,0.0,0,0,Education,314000.0,36,12.7,10535.0,0,1,0.298,0.741,0.352,0.357,12165.0,0.025,0.307,0,0.418,1.0,0.284,8.9,0,1,0
30,Male,Tier-3,Married,2,Bachelor's,Salaried - Government,7,Government,1,29900.0,13700.0,16200.0,0.02,109700.0,700.0,7,676,5,2,95000.0,28800.0,0.303,3,5400.0,1,1,Personal,107000.0,24,13.93,5134.0,1,1,0.352,0.298,0.381,0.458,5666.0,1.025,0.387,3,0.728,7.0,0.463,3.6,1,1,0
37,Male,Tier-1,Single,0,Master's,Gig/Freelance,18,Startup,4,69200.0,19600.0,49600.0,0.576,903000.0,3700.0,14,606,13,2,60000.0,31200.0,0.52,0,0.0,1,2,Personal,294000.0,24,15.09,14268.0,1,0,0.206,0.354,0.22,0.283,35332.0,3.071,0.259,4,0.584,4.5,0.682,4.2,1,0,0
49,Male,Tier-1,Married,2,PhD/Professional,Salaried - Private,28,Large Domestic Co.,7,94500.0,36600.0,57900.0,0.269,1559600.0,81900.0,28,673,28,4,116000.0,54100.0,0.466,0,0.0,1,0,Home,3510000.0,240,9.24,32124.0,1,0,0.34,3.095,0.357,0.387,25776.0,0.444,0.31,2,0.839,4.0,0.87,37.1,1,0,0
36,Female,Tier-2,Single,0,Master's,Salaried - Private,17,Large Domestic Co.,5,54000.0,21200.0,32800.0,0.106,659700.0,334300.0,12,717,12,2,111000.0,15100.0,0.136,0,0.0,1,1,Home,2091000.0,180,8.9,21084.0,1,0,0.39,3.227,0.399,0.393,11716.0,0.315,0.236,3,0.839,3.4,0.663,38.7,1,0,0
37,Female,Tier-1,Married,1,Master's,Self-Employed - Professional,18,Self-Employed,3,101400.0,40600.0,60800.0,0.327,1389400.0,405400.0,14,547,14,0,0.0,0.0,0.0,0,0.0,2,1,Home,2939000.0,180,10.68,32816.0,1,0,0.324,2.415,0.324,0.4,27984.0,0.473,0.162,5,0.734,6.0,0.7,29.0,1,0,0
34,Male,Tier-1,Married,3,Diploma,Salaried - Government,13,Government,1,44500.0,17800.0,26700.0,0.143,208100.0,60400.0,12,736,11,3,250000.0,98500.0,0.394,1,4400.0,1,3,Vehicle,496000.0,60,8.95,10284.0,1,1,0.33,0.929,0.396,0.4,12016.0,0.42,0.323,5,0.767,13.0,0.642,11.1,1,1,0
45,Male,Tier-1,Married,2,Bachelor's,Self-Employed - Professional,22,Self-Employed,5,67900.0,34200.0,33700.0,0.341,761000.0,403900.0,21,598,21,4,264000.0,103500.0,0.392,3,7700.0,1,1,Home,3332000.0,120,10.61,45166.0,1,1,0.779,4.089,0.824,0.504,-19166.0,0.228,0.627,3,0.795,4.4,0.798,49.1,1,1,0
52,Male,Tier-2,Divorced,0,Bachelor's,Gig/Freelance,27,Not Applicable,6,35000.0,10700.0,24300.0,0.635,452400.0,53500.0,31,693,30,5,402000.0,202000.0,0.502,2,3000.0,0,1,Home,1401000.0,300,8.62,11395.0,1,0,0.411,3.336,0.584,0.306,9905.0,0.323,0.436,1,0.619,4.5,0.887,40.0,1,0,0
29,Male,Tier-2,Married,2,Master's,Salaried - Private,7,MNC,0,50700.0,22000.0,28700.0,0.202,174000.0,33300.0,11,670,10,6,287000.0,131100.0,0.457,1,4500.0,0,0,Home,1516000.0,120,9.37,19509.0,1,0,0.474,2.492,0.551,0.434,4691.0,0.115,0.414,0,0.649,7.0,0.619,29.9,1,0,0
48,Female,Tier-2,Single,0,Bachelor's,Salaried - Private,29,MNC,9,59900.0,20700.0,39200.0,0.05,2516700.0,176400.0,25,498,23,2,80000.0,38900.0,0.486,2,6400.0,0,1,Personal,167000.0,24,15.11,8106.0,1,1,0.242,0.232,0.262,0.346,24694.0,15.07,0.347,1,0.97,3.22,0.821,2.8,1,1,0
32,Female,Tier-1,Married,0,Bachelor's,Unemployed/Student,0,Not Employed,0,8000.0,3100.0,4900.0,0.764,0.0,0.0,10,520,9,1,27000.0,17900.0,0.663,2,1400.0,0,3,Business Expansion,114000.0,60,15.3,2730.0,1,0,0.516,1.188,0.583,0.388,770.0,0.0,0.537,3,0.217,0.0,0.595,14.2,1,0,0
32,Female,Tier-2,Single,0,Bachelor's,Self-Employed - Professional,9,Self-Employed,3,46500.0,16700.0,29800.0,0.349,384900.0,56200.0,9,640,8,1,28000.0,16100.0,0.575,1,3800.0,0,1,Vehicle,517000.0,48,10.69,13284.0,1,1,0.367,0.927,0.378,0.359,12716.0,0.744,0.396,1,0.571,3.0,0.568,11.1,1,1,0
35,Male,Tier-3,Married,0,Diploma,Salaried - Private,17,Large Domestic Co.,5,37400.0,15600.0,21800.0,0.097,463300.0,156000.0,13,623,11,3,217000.0,79300.0,0.365,1,2000.0,0,0,Home,1569000.0,300,9.56,13774.0,1,0,0.422,3.496,0.485,0.417,6026.0,0.295,0.361,0,0.852,3.4,0.642,42.0,1,0,0
31,Male,Tier-1,Married,0,Master's,Self-Employed - Professional,10,Self-Employed,3,87200.0,41500.0,45700.0,0.273,441200.0,220000.0,11,629,10,2,160000.0,64000.0,0.4,1,4900.0,0,2,Vehicle,1049000.0,48,10.03,26620.0,1,0,0.361,1.002,0.383,0.476,14180.0,0.421,0.34,2,0.644,3.33,0.619,12.0,1,0,0
31,Male,Tier-1,Single,0,Bachelor's,Gig/Freelance,12,Not Applicable,5,36000.0,10900.0,25100.0,0.594,145100.0,12700.0,13,681,13,1,62000.0,32000.0,0.516,1,2000.0,1,0,Home,941000.0,300,8.98,7884.0,1,0,0.275,2.178,0.301,0.303,15216.0,0.154,0.332,2,0.491,2.4,0.682,26.1,1,0,0
39,Male,Tier-2,Married,2,Bachelor's,Salaried - Private,21,MNC,6,37000.0,15300.0,21700.0,0.191,660600.0,223000.0,17,664,15,2,100000.0,26000.0,0.26,1,1200.0,1,3,Personal,129000.0,36,14.51,4441.0,1,0,0.152,0.291,0.174,0.414,16059.0,5.121,0.194,5,0.863,3.5,0.716,3.5,1,0,0
33,Female,Tier-3,Widowed,0,Bachelor's,Salaried - PSU,15,Large Domestic Co.,3,33400.0,11800.0,21600.0,0.109,360500.0,78700.0,13,607,13,2,129000.0,43200.0,0.335,1,1600.0,0,1,Education,180000.0,84,12.35,3211.0,1,0,0.144,0.449,0.183,0.353,16789.0,2.003,0.212,1,0.82,5.0,0.682,5.4,1,0,0
27,Male,Tier-1,Married,1,Bachelor's,Unemployed/Student,0,Not Employed,1,8000.0,4100.0,3900.0,0.803,0.0,0.0,7,450,7,0,0.0,0.0,0.0,0,0.0,1,3,Home,251000.0,240,11.56,2687.0,1,0,0.336,2.615,0.336,0.512,1213.0,0.0,0.168,5,0.171,0.0,0.537,31.4,1,0,0
32,Male,Tier-2,Single,0,Diploma,Self-Employed - Business,12,Self-Employed,4,40600.0,15100.0,25500.0,0.58,219400.0,95500.0,11,593,9,1,56000.0,30900.0,0.552,0,0.0,0,1,Home,1811000.0,300,10.36,16918.0,1,0,0.417,3.717,0.44,0.372,8582.0,0.121,0.374,1,0.485,3.0,0.595,44.6,1,0,0
56,Female,Tier-2,Married,1,Bachelor's,Self-Employed - Professional,32,Self-Employed,12,57800.0,26700.0,31100.0,0.288,1388300.0,674400.0,34,680,33,4,274000.0,130500.0,0.476,4,13000.0,0,0,Business Expansion,511000.0,36,13.55,17353.0,0,0,0.525,0.737,0.593,0.462,747.0,2.717,0.565,0,0.827,2.67,0.911,8.8,0,0,0
27,Male,Tier-1,Married,1,Bachelor's,Self-Employed - Business,5,Self-Employed,1,56400.0,16200.0,40200.0,0.547,250500.0,13600.0,4,562,4,2,109000.0,69800.0,0.64,1,3000.0,0,1,Business Expansion,774000.0,60,15.21,18499.0,0,0,0.381,1.144,0.418,0.287,18701.0,0.324,0.422,1,0.364,5.0,0.416,13.7,0,0,1
34,Male,Tier-3,Single,0,Bachelor's,Self-Employed - Professional,10,Self-Employed,1,41400.0,11500.0,29900.0,0.328,206500.0,98300.0,11,569,11,4,208000.0,96200.0,0.462,1,2400.0,0,1,Personal,184000.0,12,14.96,16604.0,1,0,0.459,0.37,0.529,0.278,10896.0,1.122,0.408,1,0.611,10.0,0.642,4.4,1,0,0
34,Male,Tier-2,Divorced,0,Bachelor's,Salaried - Private,12,Large Domestic Co.,5,37200.0,12000.0,25200.0,0.129,383600.0,142900.0,12,658,10,1,30000.0,9200.0,0.307,1,3300.0,0,0,Gold/Consumer Durable,101000.0,6,14.11,17533.0,1,0,0.56,0.226,0.567,0.323,4367.0,3.798,0.412,0,0.763,2.4,0.619,2.7,1,0,0
36,Female,Tier-2,Married,0,Diploma,Gig/Freelance,14,Not Applicable,3,15200.0,5400.0,9800.0,0.509,174400.0,71300.0,17,637,17,3,137000.0,67300.0,0.491,0,0.0,0,1,Home,802000.0,180,9.95,8594.0,1,0,0.565,4.397,0.698,0.355,1206.0,0.217,0.43,1,0.597,4.67,0.747,52.8,1,0,0
40,Male,Tier-2,Married,2,Bachelor's,Self-Employed - Professional,20,Self-Employed,4,47600.0,19600.0,28000.0,0.332,474700.0,226100.0,17,582,17,5,330000.0,171400.0,0.519,1,4000.0,0,0,Home,1477000.0,300,10.16,13588.0,1,1,0.369,2.586,0.478,0.412,10412.0,0.321,0.38,0,0.778,5.0,0.747,31.0,1,1,0
33,Female,Tier-3,Married,1,Bachelor's,Salaried - Private,11,MNC,2,26400.0,7500.0,18900.0,0.17,226800.0,46800.0,9,711,8,5,169000.0,76600.0,0.453,0,0.0,1,3,Business Expansion,228000.0,24,13.46,10889.0,0,0,0.412,0.72,0.5,0.284,8011.0,0.995,0.342,5,0.703,5.5,0.568,8.6,0,0,0
31,Male,Tier-2,Married,1,High School,Gig/Freelance,8,SME,2,15600.0,5800.0,9800.0,0.635,31600.0,2700.0,9,600,8,1,75000.0,39900.0,0.532,0,0.0,1,3,Education,116000.0,36,13.21,3920.0,1,0,0.251,0.62,0.328,0.372,5880.0,0.272,0.285,5,0.386,4.0,0.568,7.4,1,0,0
65,Female,Tier-1,Single,0,Master's,Self-Employed - Professional,40,Self-Employed,8,118300.0,38700.0,79600.0,0.406,2058700.0,933800.0,45,666,45,3,67000.0,35500.0,0.53,4,33300.0,3,1,Education,582000.0,84,11.23,10036.0,0,1,0.366,0.41,0.375,0.327,36264.0,3.537,0.502,7,0.756,5.0,0.989,4.9,0,1,0
25,Male,Tier-1,Single,0,Diploma,Salaried - Private,4,Startup,2,40900.0,17200.0,23700.0,0.158,103700.0,50200.0,0,660,0,4,225000.0,44200.0,0.196,0,0.0,0,1,Gold/Consumer Durable,127000.0,24,14.9,6152.0,1,0,0.15,0.259,0.183,0.421,17548.0,0.817,0.134,1,0.555,2.0,0.0,3.1,1,0,0
37,Male,Tier-2,Married,3,Bachelor's,Salaried - Government,15,Government,5,52600.0,31400.0,21200.0,0.02,294700.0,171200.0,13,534,11,1,29000.0,12200.0,0.421,2,9800.0,1,1,Business Expansion,759000.0,84,14.89,14599.0,0,1,0.464,1.202,0.471,0.597,-3199.0,0.388,0.438,3,0.873,3.0,0.642,14.4,0,1,1
35,Female,Tier-2,Single,0,Bachelor's,Salaried - Private,14,SME,5,48900.0,18200.0,30700.0,0.059,991900.0,84800.0,15,619,13,2,125000.0,61300.0,0.49,0,0.0,1,1,Home,2352000.0,180,9.73,24888.0,1,0,0.509,4.008,0.547,0.372,5812.0,0.422,0.401,3,0.852,2.8,0.682,48.1,1,0,0
36,Female,Tier-2,Married,2,Master's,Salaried - Private,13,SME,3,42200.0,16200.0,26000.0,0.187,459000.0,176600.0,14,556,13,5,143000.0,77600.0,0.543,1,4000.0,0,0,Business Expansion,468000.0,84,14.37,8866.0,1,0,0.305,0.924,0.36,0.384,13134.0,0.981,0.355,0,0.755,4.33,0.682,11.1,1,0,0
38,Male,Tier-1,Married,0,Master's,Salaried - Private,17,MNC,6,84900.0,18600.0,66300.0,0.173,1710500.0,17000.0,16,611,14,3,192000.0,80500.0,0.419,1,3500.0,1,0,Personal,219000.0,36,14.79,7569.0,0,0,0.13,0.215,0.159,0.219,55231.0,7.811,0.231,2,0.829,2.83,0.7,2.6,0,0,0
